symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple,stop_dist_atr
GOLD,-0.1890270278994643,STOP_SAME,0,2020-04-24 12:20:00,2020-04-24 12:22:00,1762.3,1753.6446,-1.7639629855072625,0.9385442132390934
SILVER,-0.12179925653494614,STOP,1,2020-04-27 01:18:00,2020-04-27 01:39:00,15.62,15.34464,-1.1781716923076901,1.6086303234791262
SILVER,-0.12307211274459809,STOP,9,2020-04-27 07:53:00,2020-04-27 11:09:00,15.49,15.264719999999999,-1.2192129523809545,1.236359191635258
SILVER,-0.12018360433129845,STOP,1,2020-04-27 13:09:00,2020-04-27 13:26:00,15.57,15.34464,-1.2203554285714246,1.0448392598134217
GOLD,0.06163685977500584,TARGET,1,2020-04-28 17:15:00,2020-04-28 17:37:00,1723.1214,1729.1535000000001,0.6415241209529201,0.243721078254261
GOLD,-0.1502621006527313,STOP,2,2020-04-28 17:37:00,2020-04-28 18:13:00,1730.0,1718.7795,-1.544134684210516,0.8029835605086779
SILVER,-0.11843501629242269,STOP,3,2020-04-28 17:37:00,2020-04-28 18:19:00,15.34,15.114870000000002,-1.2170708095238068,1.1004724432652633
GOLD,-0.15612343049077837,STOP,2,2020-04-28 18:34:00,2020-04-28 19:06:00,1727.6,1718.4798,-1.6981459189189285,0.22705291267282537
SILVER,-0.11577042396213186,STOP,1,2020-04-28 19:31:00,2020-04-28 19:55:00,15.28,15.114870000000002,-1.3034991333333308,0.9345928163168331
SILVER,-0.2858150945571097,STOP_SAME,0,2020-04-29 01:00:00,2020-04-29 01:00:00,15.38,15.34464,-3.3042319999998133,0.08702761472636936
GOLD,-0.1423599176437067,STOP,26,2020-04-29 00:19:00,2020-04-29 07:33:00,1728.0,1718.28,-1.6457850000000034,0.3810825391102392
SILVER,0.10325850040740507,TARGET,35,2020-04-29 01:52:00,2020-04-29 11:32:00,15.42,15.63,1.2782142857142864,1.1334189546193134
GOLD,-0.10727995209948755,STOP,6,2020-04-29 11:15:00,2020-04-29 12:47:00,1729.1,1713.6846,-1.3765098248175265,0.7826471728724546
SILVER,-0.0932514972038993,STOP,6,2020-04-29 12:09:00,2020-04-29 13:37:00,15.65,15.354629999999998,-1.165623678571431,3.273741933892472
SILVER,-0.16437653293154078,STOP,1,2020-04-29 14:13:00,2020-04-29 14:16:00,15.54,15.4845,-2.16311250000001,0.36493963893825565
SILVER,-0.10993910440399737,STOP,1,2020-04-29 18:45:00,2020-04-29 19:10:00,15.43,15.32466,-1.5121628888888914,0.602427294227409
SILVER,-0.17911557306084264,STOP_SAME,0,2020-04-29 19:02:00,2020-04-29 19:10:00,15.43,15.3846,-2.540486666666687,0.23500602319475442
GOLD,-0.15308771172005264,STOP_SAME,0,2020-04-29 23:47:00,2020-04-29 23:58:00,1733.7319999999997,1727.9703,-2.2875501736112307,0.27943042183545136
GOLD,-0.11725560224972603,STOP_SAME,0,2020-04-30 01:01:00,2020-04-30 01:07:00,1732.7,1724.7735,-1.8361247580645081,0.22692619821523008
SILVER,0.028409795584255486,TARGET,6,2020-04-30 04:29:00,2020-04-30 05:47:00,15.55,15.595000000000002,0.4618333333333727,0.15871173875295744
GOLD,-0.09952391301080615,STOP,20,2020-04-30 05:45:00,2020-04-30 11:07:00,1735.1,1724.7735,-1.6030666860465166,1.0208771361147675
GOLD,-0.09291115794543861,STOP,3,2020-04-30 11:30:00,2020-04-30 12:27:00,1736.3,1725.0732,-1.546123494736833,0.9499401026239804
SILVER,-0.06877174587570384,STOP,1,2020-05-01 17:01:00,2020-05-01 17:15:00,15.25,14.985,-1.180940000000002,0.33784287275435415
GOLD,-0.08235373243989966,STOP_SAME,0,2020-05-01 17:18:00,2020-05-01 17:23:00,1712.0,1698.8994,-1.448377140350864,0.8989518537512176
SILVER,0.04121593761693795,TARGET,2,2020-05-01 18:41:00,2020-05-01 19:00:00,15.04,15.099999999999998,0.7464999999999843,0.36026666044015593
SILVER,0.06142617713636746,TARGET_SAME,0,2020-05-01 19:00:00,2020-05-01 19:07:00,15.105089999999999,15.217724999999998,1.0961803835397492,0.7539803945276382
SILVER,-0.09414787848173335,STOP_SAME,0,2020-05-01 20:46:00,2020-05-01 20:51:00,15.08,14.99499,-1.6440712857142858,0.7444043566821823
GOLD,0.061754891124643094,TARGET,13,2020-05-01 17:45:00,2020-05-03 22:02:00,1710.0,1723.5,1.1184999999999998,0.277671507729135
SILVER,-0.12038943374260726,STOP,1,2020-05-04 04:05:00,2020-05-04 04:20:00,15.05,14.99499,-2.1263747499999788,0.14766826354807375
GOLD,0.06672233922824461,TARGET,28,2020-05-03 23:16:00,2020-05-04 07:17:00,1712.1,1728.1499999999996,1.1784813084112096,0.7705909847583493
GOLD,-0.08279892261068175,STOP,1,2020-05-04 09:26:00,2020-05-04 09:30:00,1725.0,1712.7855,-1.4906938571428612,0.2654555557853133
SILVER,0.04818117390915534,TARGET,2,2020-05-04 11:21:00,2020-05-04 11:47:00,15.11,15.184999999999999,0.8941000000000049,0.16831755393760106
SILVER,-0.06526986064574386,STOP_SAME,0,2020-05-04 11:47:00,2020-05-04 11:47:00,15.36,15.10488,-1.189936999999998,0.17538048227246675
GOLD,-0.06957594302133106,STOP,9,2020-05-04 10:04:00,2020-05-04 12:26:00,1730.0,1710.5877,-1.2911235988700511,1.3064503821000497
SILVER,-0.08592465328543296,STOP_SAME,0,2020-05-04 12:16:00,2020-05-04 12:22:00,15.16,15.07491,-1.6474987142857218,0.9045060770328861
GOLD,-0.010838721576967227,TARGET_SAME,0,2020-05-04 16:47:00,2020-05-04 16:47:00,1713.4,1716.4,-0.21489999999999992,0.1731615896358394
GOLD,-0.0789101470475268,STOP,1,2020-05-04 17:02:00,2020-05-04 17:19:00,1720.5,1709.7884999999999,-1.571309833333346,0.728875119285445
GOLD,0.008719859712845383,TARGET_SAME,0,2020-05-04 17:48:00,2020-05-04 17:52:00,1715.0,1718.8999999999999,0.17926923076918444,0.23794013341987888
GOLD,-0.06744928153419785,STOP_SAME,0,2020-05-04 18:02:00,2020-05-04 18:09:00,1727.3,1712.0862,-1.381717496296296,0.8221129965890331
GOLD,-0.0714026688137895,STOP,2,2020-05-06 07:45:00,2020-05-06 08:20:00,1721.9,1709.9883,-1.504273362745102,0.8487437709852261
SILVER,-0.05323888425012085,STOP,117,2020-05-05 13:26:00,2020-05-06 20:45:00,15.25,14.865120000000001,-1.121608432432432,2.6044189432503844
GOLD,-0.06936958519758638,STOP,3,2020-05-07 11:40:00,2020-05-07 12:28:00,1706.5,1695.4028999999998,-1.5424471170212808,0.1518242767206546
SILVER,0.032144917329606656,TARGET,1,2020-05-07 12:56:00,2020-05-07 13:13:00,15.22,15.280000000000001,0.7374999999999955,1.0380620718211775
SILVER,-0.0011720745136228547,TARGET_SAME,0,2020-05-07 13:54:00,2020-05-07 13:55:00,15.25,15.28,-0.026500000000032612,0.44821231898725244
SILVER,0.032358634941228814,TARGET,1,2020-05-07 15:16:00,2020-05-07 15:43:00,15.33,15.39,0.7319999999999957,0.3446868276513183
GOLD,0.05797665408589901,TARGET,16,2020-05-07 12:52:00,2020-05-07 16:45:00,1717.1,1747.6999999999998,1.3301568627451024,1.403563579017603
SILVER,-0.002967805683643125,TARGET,1,2020-05-07 20:33:00,2020-05-07 20:49:00,15.63,15.660000000000004,-0.06449999999985037,0.10895293775858404
SILVER,-0.12992532728447848,STOP_SAME,0,2020-05-08 00:00:00,2020-05-08 00:00:00,15.615599999999997,15.57441,-2.8273441406251836,0.14966975396533197
SILVER,0.04800441247307898,TARGET_SAME,0,2020-05-08 01:00:00,2020-05-08 01:13:00,15.65,15.77,1.1072499999999892,1.2400322124494392
SILVER,-0.06529075565087035,STOP,1,2020-05-08 02:48:00,2020-05-08 03:06:00,15.85,15.73425,-1.4733425000000073,0.8658096873944761
SILVER,-0.06150830494355999,STOP,3,2020-05-08 06:09:00,2020-05-08 06:56:00,15.85,15.724260000000001,-1.4301296363636313,1.6210524708188345
GOLD,-0.053129021414868596,STOP,74,2020-05-07 16:45:00,2020-05-08 12:45:00,1750.0,1714.7835,-1.1546651791044773,1.5290156018143823
GOLD,-0.047789540123591934,STOP,6,2020-05-08 13:47:00,2020-05-08 15:22:00,1746.1,1714.5837,-1.173724285234901,1.4151328556822202
SILVER,-0.04735490040155545,STOP,22,2020-05-08 13:47:00,2020-05-08 19:29:00,15.96,15.65433,-1.1630494137931033,1.6437360860264871
SILVER,-0.09996259717540729,STOP,3,2020-05-12 09:03:00,2020-05-12 09:48:00,15.78,15.73425,-2.5754750000000532,0.8712241860375308
GOLD,-0.045011256498517525,STOP,1,2020-05-12 10:18:00,2020-05-12 10:41:00,1730.5,1705.6926,-1.2226663463203475,1.4081081883313948
GOLD,-0.042976456228647555,STOP_SAME,0,2020-05-12 10:35:00,2020-05-12 10:35:00,1735.5,1707.5907,-1.1966561335877854,1.3561278907410375
GOLD,-0.04273277114528255,STOP,7,2020-05-12 14:44:00,2020-05-12 16:15:00,1732.1,1706.8914,-1.2190464425531884,0.8561224642335341
GOLD,-0.04183785568304328,STOP,9,2020-05-12 16:52:00,2020-05-12 19:13:00,1728.2,1703.4948,-1.2233432521739176,0.9200443709130701
SILVER,-0.040587494502312915,STOP,20,2020-05-12 14:26:00,2020-05-12 19:18:00,15.99,15.67431,-1.1578476999999974,3.1537874718658894
SILVER,0.023127554940095968,TARGET,1,2020-05-13 14:17:00,2020-05-13 14:32:00,15.76,15.819999999999999,0.7104999999999831,0.6323607689798076
SILVER,-0.07205578802464073,STOP,1,2020-05-13 14:30:00,2020-05-13 14:45:00,15.8,15.74424,-2.182605999999978,0.6390564522443811
SILVER,-0.06883938559908256,STOP,1,2020-05-13 15:29:00,2020-05-13 15:44:00,15.77,15.71427,-2.1803567500000143,0.6525811853918034
SILVER,0.029395558108401117,TARGET_SAME,0,2020-05-13 19:46:00,2020-05-13 19:56:00,15.75,15.84,0.9734999999999896,1.1650190117984731
SILVER,-0.0024165170370268226,TARGET,1,2020-05-13 20:45:00,2020-05-13 22:00:00,15.77,15.799999999999999,-0.0785000000000337,0.18191241183567022
SILVER,0.02128421338095558,TARGET,1,2020-05-14 18:15:00,2020-05-14 18:32:00,16.12,16.180000000000007,0.6925000000000987,0.28722442289008454
SILVER,0.026539832599840583,TARGET,1,2020-05-14 18:30:00,2020-05-14 18:57:00,16.17,16.245000000000005,0.8517000000000446,0.4891145342124531
SILVER,-0.04450688052599708,STOP,2,2020-05-14 19:21:00,2020-05-14 19:50:00,16.26,16.12386,-1.4043654999999968,1.0728195305627821
SILVER,0.03189072851940794,TARGET,9,2020-05-14 20:02:00,2020-05-14 23:21:00,16.21,16.315,1.0353571428571449,0.7322642311488784
SILVER,-0.07367112624947149,STOP_SAME,0,2020-05-14 23:17:00,2020-05-14 23:19:00,16.25624,16.20378,-2.3432676600441886,0.28633630302987145
SILVER,0.03211895112134457,TARGET_SAME,0,2020-05-15 01:07:00,2020-05-15 01:14:00,16.26625,16.380624999999995,1.0718442622950484,0.8277089130178981
GOLD,0.0448977736952247,TARGET,178,2020-05-13 13:45:00,2020-05-15 12:59:00,1740.3,1784.1,1.37930136986301,1.5492860659867793
SILVER,0.04297906044236086,TARGET,47,2020-05-15 01:24:00,2020-05-15 13:09:00,16.51,17.035000000000004,1.404157142857143,4.174123694866698
GOLD,-0.037050105211112794,STOP,5,2020-05-15 12:45:00,2020-05-15 14:00:00,1774.2,1742.5557,-1.175955040133781,1.6124921966901196
GOLD,-0.038146857338442454,STOP_SAME,0,2020-05-15 14:10:00,2020-05-15 14:10:00,1770.5,1743.255,-1.2062256862745058,1.2159010321110748
SILVER,0.03649354556109078,TARGET,2,2020-05-15 14:31:00,2020-05-15 15:11:00,16.88687,17.047174999999996,1.182473612800607,0.7227696788004737
SILVER,0.03733169072095947,TARGET,4,2020-05-15 15:00:00,2020-05-15 16:14:00,16.93692,17.097300000000004,1.1816851851851922,0.7148235422040548
SILVER,0.042311389972740206,TARGET,25,2020-05-15 16:14:00,2020-05-17 23:16:00,17.11,17.38,1.3083888888888886,1.1932983541936395
SILVER,0.03541644633283672,TARGET_SAME,0,2020-05-17 23:15:00,2020-05-17 23:16:00,17.25,17.369999999999997,1.067249999999991,0.7478773460524759
GOLD,0.041432212170591294,TARGET,6,2020-05-18 04:35:00,2020-05-18 06:10:00,1780.6,1799.9499999999998,1.22243798449613,0.5502789691256144
SILVER,-0.06370909627341509,STOP,1,2020-05-18 05:45:00,2020-05-18 06:06:00,17.64,17.56242,-1.8797069999999467,0.672530840017845
GOLD,-0.04085602750933592,STOP_SAME,0,2020-05-18 06:00:00,2020-05-18 06:01:00,1796.0,1770.1281000000001,-1.221494941908713,1.106300510954876
SILVER,-0.05178900957566693,STOP,2,2020-05-18 06:30:00,2020-05-18 07:14:00,17.68,17.57241,-1.5871378888888725,1.0620294087050128
GOLD,-0.03802746665127792,STOP,1,2020-05-18 09:12:00,2020-05-18 09:23:00,1796.2,1768.23,-1.2036041984732815,0.8072274753234664
SILVER,0.024349697998064634,TARGET_SAME,0,2020-05-18 11:00:00,2020-05-18 11:01:00,17.72,17.794999999999995,0.7896999999999595,0.6132938831467409
SILVER,-0.044156080336697746,STOP,3,2020-05-18 11:16:00,2020-05-18 12:09:00,17.85,17.70228,-1.409786769230766,1.53936085543042
SILVER,-0.04670775918692614,STOP_SAME,0,2020-05-18 12:00:00,2020-05-18 12:07:00,17.89,17.772209999999998,-1.5345221000000078,0.9430911333031611
SILVER,0.027030424536008464,TARGET,1,2020-05-19 12:31:00,2020-05-19 12:45:00,17.47,17.559999999999995,0.9161666666666247,1.1501316565546433
SILVER,0.038698807248074105,TARGET,2,2020-05-19 13:06:00,2020-05-19 13:41:00,17.63762,17.889049999999997,1.2880523207254497,2.631275822660601
GOLD,-0.03622833326800663,STOP,1,2020-05-19 14:46:00,2020-05-19 15:04:00,1776.0,1744.254,-1.175541800000003,0.9683630381125238
GOLD,-0.03455770188122092,STOP,3,2020-05-19 16:50:00,2020-05-19 17:34:00,1779.5,1742.256,-1.148331154929575,1.2029310002215392
SILVER,0.017700421058206583,TARGET,1,2020-05-19 18:00:00,2020-05-19 18:24:00,17.93,17.99,0.6019999999999809,0.3847398744432992
SILVER,-0.06974382324596046,STOP_SAME,0,2020-05-19 18:16:00,2020-05-19 18:16:00,17.95,17.89209,-2.343802250000042,0.39695128945272823
SILVER,-0.03531460876512689,STOP,2,2020-05-19 18:49:00,2020-05-19 19:18:00,18.13,17.89209,-1.2451458636363675,1.8055751056643858
SILVER,-0.008061587743763535,TARGET,1,2020-05-20 00:46:00,2020-05-20 01:00:00,17.9,17.93,-0.2914999999999491,0.26479588693461986
GOLD,-0.03388684408749387,STOP,14,2020-05-20 01:50:00,2020-05-20 05:25:00,1775.0,1750.5476999999998,-1.2325043039647618,0.7885025566903672
SILVER,-0.034292582147736096,STOP,26,2020-05-20 01:18:00,2020-05-20 07:49:00,18.128109999999996,17.89209,-1.2472614735683902,2.5424037553858714
GOLD,-0.035425089743304834,STOP,9,2020-05-20 06:47:00,2020-05-20 09:05:00,1766.4,1748.25,-1.3210152439024374,0.5909906606746145
SILVER,-0.03138450252238094,STOP,2,2020-05-20 12:00:00,2020-05-20 12:40:00,18.14,17.89209,-1.2345308260869583,1.977680351435781
GOLD,-0.02825083435111334,STOP,7,2020-05-20 13:00:00,2020-05-20 14:47:00,1782.2,1742.6556,-1.1393982962962974,1.402109368790739
SILVER,-0.03616406962640876,STOP_SAME,0,2020-05-20 17:56:00,2020-05-20 17:58:00,18.14,18.01197,-1.4925633636363622,0.2372256440455946
GOLD,-0.028055337031722843,STOP,30,2020-05-20 15:35:00,2020-05-21 00:20:00,1780.8,1745.6526000000001,-1.1578997784431138,1.220104257536366
GOLD,-0.02785656144422089,STOP_SAME,0,2020-05-22 14:31:00,2020-05-22 14:32:00,1757.8,1731.6666,-1.2140519098360698,0.7340458204968828
GOLD,-0.025644544273893732,STOP_SAME,0,2020-05-22 17:31:00,2020-05-22 17:35:00,1770.1,1732.3659,-1.145460163888886,1.2943217599497379
SILVER,0.03029813325155994,TARGET,35,2020-05-22 12:19:00,2020-05-24 22:07:00,17.58757,17.883924999999998,1.320461127701573,2.720092176912428
GOLD,-0.02657494524873202,STOP,1,2020-05-25 01:59:00,2020-05-25 02:05:00,1755.7,1725.3728999999998,-1.1821039475524489,1.0557842727896574
SILVER,0.007049466142983992,TARGET_SAME,0,2020-05-25 23:45:00,2020-05-25 23:51:00,17.66,17.705000000000002,0.3211666666667112,0.5139686133485918
SILVER,0.02847406483530665,TARGET,10,2020-05-26 00:23:00,2020-05-26 02:45:00,17.81,18.064999999999998,1.2889705882353024,2.5031929363808625
GOLD,-0.026318200336265037,STOP_SAME,0,2020-05-26 04:54:00,2020-05-26 04:55:00,1765.7,1731.5666999999999,-1.161437243827163,1.17979445364297
SILVER,-0.08183039087224592,STOP_SAME,0,2020-05-26 05:31:00,2020-05-26 05:37:00,18.0,17.96202,-3.6971010000001296,0.3132073993361285
SILVER,0.0061047065312627834,TARGET_SAME,0,2020-05-26 06:17:00,2020-05-26 06:20:00,18.01,18.055000000000003,0.2978333333333786,0.4826046812834758
SILVER,-0.07610740714331755,STOP_SAME,0,2020-05-26 08:00:00,2020-05-26 08:00:00,17.96,17.922060000000002,-3.691103000000028,0.27079685451327723
