asset,pnl,exit_reason,entry_time,exit_time,entry_price,exit_price,r_multiple,risk_used
GOLD,45.737042765897264,TARGET,2020-02-13 09:06:00,2020-02-13 10:11:00,1576.9576073743053,1591.9610776546401,0.7887876187429465,57.98397652182501
SILVER,12.047752596990078,TARGET,2020-02-13 11:53:00,2020-02-13 13:30:00,17.62935747597081,17.689128209074536,0.40910067768862807,29.449358688571476
SILVER,17.393650262047615,TARGET_SAME,2020-02-13 14:47:00,2020-02-13 14:49:00,17.636940510596666,17.72281157744054,0.5882227461744968,29.569836214541375
GOLD,47.6210581649788,TARGET,2020-02-13 10:43:00,2020-02-13 15:03:00,1577.443689082287,1594.0069110290942,0.8085245364521177,58.89871737714295
GOLD,50.28145702491302,TARGET,2020-02-13 15:58:00,2020-02-13 16:03:00,1578.5356003353588,1597.4316156489542,0.8319239710977979,60.43996659762328
GOLD,51.26821520511193,TARGET,2020-02-13 16:45:00,2020-02-13 17:25:00,1579.1423129126142,1598.3261729856333,0.8343676155995758,61.44559573812154
SILVER,19.362822819508388,TARGET,2020-02-13 16:07:00,2020-02-14 01:36:00,17.650348157165535,17.746076995522113,0.630242821699765,30.72279786906077
US500,5.107546912134927,TARGET,2020-02-13 20:14:00,2020-02-14 03:01:00,3376.187470349935,3384.269476569805,0.16351747783875145,31.23548002111189
GOLD,51.92472329251748,TARGET,2020-02-13 18:15:00,2020-02-14 12:08:00,1580.2141786326376,1599.0466284969489,0.8311817724174855,62.47096004222378
GOLD,37.89136681530366,TARGET_SAME,2020-02-14 12:04:00,2020-02-14 12:08:00,1578.887984346646,1586.6478513933064,0.5920631350117953,63.998861902707006
GOLD,47.87935566557301,TARGET_SAME,2020-02-14 13:15:00,2020-02-14 13:19:00,1578.897371855279,1591.0601910535195,0.7393731246644368,64.75668923901307
SILVER,4.819524792231309,TARGET,2020-02-14 10:41:00,2020-02-14 13:32:00,17.658274626347023,17.700024748253796,0.15309709864907764,31.480183718428325
GOLD,50.46930178929038,TARGET_SAME,2020-02-14 13:30:00,2020-02-14 13:44:00,1578.9157925957081,1592.5204708340364,0.7668863454267585,65.81066684816916
SILVER,-82.08692223978079,STOP_SAME,2020-02-14 13:30:00,2020-02-14 13:30:00,17.667733025527504,17.613784124016604,-2.4569547223298214,33.410026441977486
US500,-88.2193935651103,STOP,2020-02-14 06:06:00,2020-02-14 13:46:00,3382.4042196387786,3373.405648185004,-2.802378612341679,31.480183718428325
GOLD,53.06668581411562,TARGET_SAME,2020-02-17 00:00:00,2020-02-17 00:02:00,1586.513132769663,1606.0792007307755,0.8368301520854526,63.413926567857146
SILVER,19.9490651918672,TARGET,2020-02-17 00:11:00,2020-02-17 02:09:00,17.720059108157148,17.81327670861881,0.6188130177048561,32.23763014206973
SILVER,-47.86642553566394,STOP,2020-02-17 06:32:00,2020-02-17 08:15:00,17.833120806552305,17.703435636707308,-1.4756681346556217,32.4371207939884
SILVER,15.745865983539248,TARGET,2020-02-17 11:09:00,2020-02-17 12:34:00,17.78883204980297,17.859101692233992,0.4926979488044254,31.958456538631765
SILVER,21.254578427311486,TARGET,2020-02-17 12:50:00,2020-02-17 14:05:00,17.798679517545974,17.90424960234404,0.6618082746813934,32.11591519846716
SILVER,21.366704231452722,TARGET_SAME,2020-02-17 14:05:00,2020-02-17 14:05:00,17.790151143144705,17.89539511233171,0.6609254997588693,32.328460982740275
SILVER,22.18836339491629,TARGET,2020-02-17 14:34:00,2020-02-17 15:37:00,17.790207556317938,17.90239023850921,0.6818350471067243,32.5421280250548
US500,-116.53157175508245,STOP,2020-02-17 07:17:00,2020-02-17 23:00:00,3388.2198498584116,3380.9191353530373,-3.5925374664165433,32.4371207939884
GOLD,53.327978803878246,TARGET,2020-02-17 03:00:00,2020-02-18 00:41:00,1585.8182546049518,1603.739215328988,0.8220208436897021,64.8742415879768
