symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,97.28148681699764,TARGET,3,2020-11-03 01:00:00,2020-11-03 01:50:00,24.044060203046968,24.30633943681324,2.4469588886750193
SILVER,110.02665150709579,TARGET,28,2020-11-03 14:59:00,2020-11-03 21:57:00,24.18033010695564,24.584932443904442,2.638420804101553
SILVER,116.92237085489589,TARGET,9,2020-11-06 05:52:00,2020-11-06 08:12:00,25.1667901234465,25.619218459848803,2.6632438477186624
SILVER,126.88790130383909,TARGET,30,2020-11-06 14:42:00,2020-11-08 23:14:00,25.529525673926862,26.135147814166576,2.7440747123232123
SILVER,-79.82075379414648,STOP,1,2020-11-09 11:30:00,2020-11-09 11:57:00,25.770574713033927,25.623861909725285,-1.6363939625522783
SILVER,-77.2703398004564,STOP_SAME,0,2020-11-09 11:47:00,2020-11-09 11:57:00,25.75891078627181,25.612512508319714,-1.6377069623870655
SILVER,-78.45528885229274,STOP,23,2020-11-16 06:09:00,2020-11-16 11:52:00,24.92379539045756,24.79532324806683,-1.719129999900019
SILVER,-68.40417416386218,STOP_SAME,0,2020-11-16 12:00:00,2020-11-16 12:00:00,24.769001560535514,24.610345387695844,-1.552258385045891
SILVER,97.44806624811582,TARGET,1,2020-11-17 05:45:00,2020-11-17 06:03:00,24.743847220548503,24.95154202705011,2.282186347102395
SILVER,103.77030208891472,TARGET_SAME,0,2020-11-17 06:02:00,2020-11-17 06:03:00,24.733369816773614,24.953929882950142,2.32416642013586
SILVER,-85.92753119941736,STOP,7,2020-11-17 06:15:00,2020-11-17 08:00:00,24.705442196164515,24.592730827033407,-1.8390526439406019
SILVER,-83.29131236910578,STOP_SAME,0,2020-11-17 08:00:00,2020-11-17 08:00:00,24.66771576756382,24.556376999081508,-1.850702089838737
SILVER,-74.82573737552433,STOP,14,2020-12-01 23:16:00,2020-12-02 02:54:00,23.93958353132553,23.81719149168779,-1.726505082436659
SILVER,-75.7696764847604,STOP_SAME,0,2020-12-02 02:45:00,2020-12-02 02:54:00,23.910249518294034,23.798206772169372,-1.8108127802790681
SILVER,96.85792718427511,TARGET,4,2020-12-03 06:39:00,2020-12-03 07:41:00,24.049417692909298,24.29184424624902,2.4017825860261106
SILVER,106.08316768539754,TARGET,11,2020-12-03 09:32:00,2020-12-03 12:16:00,24.114248682512933,24.411327305116306,2.509972388160537
