symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,-0.11246323955559948,STOP,101,2015-04-28 12:31:00,2015-04-30 13:01:00,16.7,16.34364,-1.1453048235294083
SILVER,-0.18554164640329054,STOP,2,2015-05-06 02:06:00,2015-05-06 04:39:00,16.58,16.51347,-1.9924694000000465
SILVER,-0.1332876933224414,STOP,4,2015-05-08 13:01:00,2015-05-08 14:04:00,16.43,16.31367,-1.4907366999999925
SILVER,-0.12545174304435058,STOP,32,2015-05-08 15:46:00,2015-05-11 15:10:00,16.44,16.31367,-1.4462151818181694
SILVER,0.21783386091782767,TARGET,21,2015-05-12 15:28:00,2015-05-13 06:51:00,16.44,16.680000000000007,2.5860000000000096
GOLD,0.25487137135828103,TARGET,296,2015-05-04 09:57:00,2015-05-13 13:49:00,1183.1,1210.3999999999996,2.736978021978019
GOLD,-0.2732090608122422,STOP,5,2015-05-13 19:20:00,2015-05-13 23:46:00,1215.2,1212.0867,-2.9160982631577457
GOLD,0.1973885848952026,TARGET,21,2015-05-14 06:15:00,2015-05-14 13:59:00,1215.5,1225.1000000000001,2.2373125000000105
GOLD,-0.14754685021939276,STOP,17,2015-05-14 16:30:00,2015-05-15 01:01:00,1226.0,1218.6801,-1.6007508360655915
GOLD,-0.13811893818997573,STOP,5,2015-05-15 19:34:00,2015-05-15 21:14:00,1228.8,1220.8779,-1.5480265522387957
GOLD,-0.20417019104703069,STOP,2,2015-05-18 17:18:00,2015-05-18 18:06:00,1227.5,1223.5752,-2.3614352592592214
SILVER,-0.11773684050398561,STOP,207,2015-05-13 17:37:00,2015-05-19 14:33:00,17.25,17.03295,-1.2566647500000065
GOLD,-0.12019978502841981,STOP,37,2015-05-20 13:02:00,2015-05-21 12:46:00,1210.2,1201.797,-1.50208291666666
SILVER,-0.2771852444318394,STOP_SAME,0,2015-05-22 01:00:00,2015-05-22 01:06:00,17.16,17.12286,-3.5711430000001183
GOLD,0.14635421550581268,TARGET,12,2015-05-22 06:39:00,2015-05-22 12:15:00,1208.0,1215.5,2.0305999999999997
GOLD,-0.11969359123157246,STOP,1,2015-05-22 12:15:00,2015-05-22 12:30:00,1216.1,1208.79,-1.595883606557392
GOLD,-0.16624275885361917,STOP,7,2015-05-25 15:30:00,2015-05-26 06:16:00,1205.9,1201.8969,-2.2896060357141836
GOLD,-0.1267533779956115,STOP,38,2015-05-27 13:54:00,2015-05-28 13:38:00,1188.7875999999999,1183.3155,-1.8295090726747287
SILVER,-0.1085511515207351,STOP,31,2015-05-29 07:31:00,2015-06-01 01:24:00,16.76,16.66332,-1.6262914999999971
GOLD,-0.1246751028318906,STOP,55,2015-05-28 17:30:00,2015-06-01 10:40:00,1189.2,1183.9149,-1.867857292682879
GOLD,-0.11144348266997313,STOP,16,2015-06-02 16:18:00,2015-06-03 07:00:00,1196.0,1190.3085,-1.7950685555555346
GOLD,0.14244685001683122,TARGET,31,2015-06-08 15:45:00,2015-06-09 11:21:00,1172.5,1183.8999999999999,2.3798947368420977
GOLD,-0.18585304984274167,STOP,1,2015-06-09 13:40:00,2015-06-09 13:55:00,1180.0,1177.0218,-2.9640121111111943
GOLD,0.11590776687845208,TARGET,1,2015-06-10 12:00:00,2015-06-10 12:25:00,1186.8,1193.6999999999998,1.96499999999998
GOLD,-0.10580890702036713,STOP,28,2015-06-10 12:19:00,2015-06-11 06:11:00,1189.4,1183.3155,-1.7259623469387764
GOLD,-0.10098587099791169,STOP,36,2015-06-12 13:45:00,2015-06-15 09:51:00,1180.7,1174.5243,-1.7061848600000016
GOLD,-0.19265808579447807,STOP_SAME,0,2015-06-16 01:35:00,2015-06-16 01:41:00,1186.4,1183.7151000000001,-3.3700100666666475
SILVER,-0.08166950929919643,STOP_SAME,0,2015-06-17 14:30:00,2015-06-17 14:42:00,16.02,15.914069999999999,-1.5318230000000106
GOLD,0.08684273323398908,TARGET,6,2015-06-18 00:04:00,2015-06-18 07:38:00,1185.0,1190.3999999999999,1.6803333333332995
SILVER,-0.07085738898654602,STOP,68,2015-06-18 05:54:00,2015-06-19 15:00:00,16.17,16.02396,-1.3710304615384563
GOLD,-0.07360514549465748,STOP,82,2015-06-18 12:30:00,2015-06-22 09:34:00,1203.7024999999999,1193.0058000000001,-1.3778909023941042
SILVER,-0.08334156072498371,STOP,11,2015-06-22 09:16:00,2015-06-22 13:14:00,16.13,16.03395,-1.6026743750000119
SILVER,-0.07029285672722935,STOP,18,2015-06-22 18:33:00,2015-06-23 06:56:00,16.16,16.03395,-1.4385813636363651
SILVER,-0.07241071755040587,STOP,27,2015-06-24 15:03:00,2015-06-25 10:21:00,15.84,15.73425,-1.5258250000000073
GOLD,-0.06418725398008698,STOP,12,2015-06-26 08:51:00,2015-06-26 13:16:00,1178.5,1168.4304,-1.3951157752808885
GOLD,-0.09420470369651776,STOP,4,2015-06-29 04:48:00,2015-06-29 07:23:00,1182.6,1178.2206,-2.1063189375000584
GOLD,-0.1526331019215005,STOP,1,2015-07-01 07:00:00,2015-07-01 07:24:00,1174.4732999999999,1171.9269,-3.562805068084212
SILVER,-0.10187650335384839,STOP,5,2015-07-03 13:59:00,2015-07-05 22:04:00,15.63,15.5844,-2.560479999999913
SILVER,-0.063034948024229,STOP_SAME,0,2015-07-05 22:03:00,2015-07-05 22:04:00,15.68,15.594389999999999,-1.6697770000000054
GOLD,-0.050355001766757425,STOP,11,2015-07-05 22:00:00,2015-07-06 05:36:00,1176.0,1164.3345,-1.3338890000000063
SILVER,-0.08900830799906827,STOP,1,2015-07-08 22:03:00,2015-07-08 23:28:00,15.11,15.06492,-2.508497333333343
GOLD,-0.06086168595157414,STOP,99,2015-07-09 02:15:00,2015-07-13 07:23:00,1158.3,1152.846,-1.805847906976752
SILVER,-0.04145830661351689,STOP,94,2015-07-09 13:30:00,2015-07-13 13:20:00,15.48,15.264719999999999,-1.2301236000000018
GOLD,-0.08647109339177289,STOP,1,2015-07-15 05:23:00,2015-07-15 05:38:00,1156.1,1152.9459,-2.7315729499999857
GOLD,-0.09831644689964161,STOP,1,2015-07-17 07:28:00,2015-07-17 10:07:00,1144.0,1141.3575,-3.2852383333332846
SILVER,-0.063478384136921,STOP,3,2015-07-17 07:28:00,2015-07-17 12:22:00,14.98,14.92506,-2.1211264999999564
GOLD,-0.04587742867856902,STOP,12,2015-07-21 14:01:00,2015-07-21 17:44:00,1107.1059999999998,1101.3975,-1.7188457446808794
SILVER,-0.04642213761159356,STOP,3,2015-07-21 17:01:00,2015-07-21 17:50:00,14.83,14.75523,-1.7392538333333338
SILVER,-0.03859809866347765,STOP,13,2015-07-23 02:03:00,2015-07-23 12:46:00,14.82,14.72526,-1.5535657499999964
GOLD,-0.03938843355858414,STOP,30,2015-07-23 01:45:00,2015-07-23 17:43:00,1096.8,1090.1088,-1.585376571428594
GOLD,0.05489396982025101,TARGET,1,2015-07-24 17:47:00,2015-07-24 18:05:00,1087.2,1097.4000000000003,2.357470588235311
GOLD,-0.049429698135410795,STOP,15,2015-07-27 02:00:00,2015-07-27 11:01:00,1098.2,1093.905,-2.027220312499994
SILVER,-0.03962773788938611,STOP,13,2015-07-27 06:16:00,2015-07-27 11:17:00,14.64,14.55543,-1.6252204285714384
SILVER,-0.04245773121958314,STOP,5,2015-07-29 01:03:00,2015-07-29 07:51:00,14.68,14.61537,-1.8785074000000264
GOLD,-0.03714413347396523,STOP,32,2015-07-28 13:19:00,2015-07-29 13:31:00,1096.5955,1090.4085,-1.6434116377195682
GOLD,-0.049767902330871486,STOP,1,2015-07-30 01:03:00,2015-07-30 01:46:00,1097.0,1093.5054,-2.3687939166665726
SILVER,-0.0312451799272568,STOP,72,2015-07-29 14:15:00,2015-07-31 07:00:00,14.68,14.57541,-1.487171222222224
